"","id","uid","label","os","emoji_id","unicode","emoji"
"3233",3233,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",183,"1f379","🍹"
"3234",3234,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",177,"2502","│"
"3235",3235,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",184,"1f4ab","💫"
"3236",3236,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",150,"1f645","🙅"
"3237",3237,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",8,"1f44c","👌"
"3238",3238,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",26,"1f496","💖"
"3239",3239,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","surprised","MacIntel",21,"1f648","🙈"
"3240",3240,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",171,"ae","®"
"3241",3241,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",192,"2614","☔"
"3242",3242,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",196,"1f369","🍩"
"3243",3243,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",122,"1f61b","😛"
"3244",3244,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",169,"1f378","🍸"
"3245",3245,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",121,"27a1","➡"
"3246",3246,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","disgusted","MacIntel",109,"1f616","😖"
"3247",3247,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",154,"25aa","▪"
"3248",3248,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",35,"1f499","💙"
"3249",3249,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","disgusted","MacIntel",115,"1f637","😷"
"3250",3250,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",162,"1f436","🐶"
"3251",3251,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",157,"2637","☷"
"3252",3252,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","sad","MacIntel",81,"1f625","😥"
"3253",3253,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",3,"2665","♥"
"3254",3254,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",100,"2606","☆"
"3255",3255,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",48,"1f634","😴"
"3256",3256,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",38,"1f497","💗"
"3257",3257,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",158,"1f437","🐷"
"3258",3258,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","afraid","MacIntel",181,"1f632","😲"
"3259",3259,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","angry","MacIntel",42,"1f621","😡"
"3260",3260,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",110,"1f4a4","💤"
"3261",3261,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",134,"261d","☝"
"3262",3262,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",55,"1f49b","💛"
"3263",3263,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",188,"1f49d","💝"
"3264",3264,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",49,"1f3b6","🎶"
"3265",3265,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",70,"1f63b","😻"
"3266",3266,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",146,"279c","➜"
"3267",3267,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",175,"1f3c3","🏃"
"3268",3268,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",141,"1f52a","🔪"
"3269",3269,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",87,"25ba","►"
"3270",3270,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","afraid","MacIntel",108,"1f628","😨"
"3271",3271,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",9,"1f495","💕"
"3272",3272,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","sad","MacIntel",176,"1f63f","😿"
"3273",3273,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","sad","MacIntel",15,"1f629","😩"
"3274",3274,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",34,"1f49c","💜"
"3275",3275,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",91,"26bd","⚽"
"3276",3276,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",163,"1f31a","🌚"
"3277",3277,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",185,"1f4da","📚"
"3278",3278,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",139,"1f342","🍂"
"3279",3279,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","angry","MacIntel",85,"1f624","😤"
"3280",3280,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",168,"1f446","👆"
"3281",3281,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",151,"1f31e","🌞"
"3282",3282,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",41,"2600","☀"
"3283",3283,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","neutral","MacIntel",186,"1f636","😶"
"3284",3284,"Pp4kKOSN5TBdME3FamedvoMUvbDtfIYc","happy","MacIntel",144,"1f339","🌹"
"3285",3285,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",62,"1f62a","😪"
"3286",3286,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",116,"26a1","⚡"
"3287",3287,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",196,"1f369","🍩"
"3288",3288,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",186,"1f636","😶"
"3289",3289,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",97,"1f381","🎁"
"3290",3290,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",80,"2744","❄"
"3291",3291,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",86,"1f608","😈"
"3292",3292,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",128,"1f31f","🌟"
"3293",3293,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",66,"1f44a","👊"
"3294",3294,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",166,"1f46d","👭"
"3295",3295,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",18,"1f60f","😏"
"3296",3296,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",136,"26c4","⛄"
"3297",3297,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",143,"1f448","👈"
"3298",3298,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",195,"2591","░"
"3299",3299,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",191,"1f48d","💍"
"3300",3300,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",70,"1f63b","😻"
"3301",3301,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",132,"1f3c6","🏆"
"3302",3302,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",167,"1f3a7","🎧"
"3303",3303,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",59,"1f61e","😞"
"3304",3304,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",135,"1f619","😙"
"3305",3305,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",68,"1f600","😀"
"3306",3306,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",49,"1f3b6","🎶"
"3307",3307,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",23,"1f604","😄"
"3308",3308,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",33,"1f338","🌸"
"3309",3309,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",79,"1f355","🍕"
"3310",3310,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",174,"2611","☑"
"3311",3311,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",82,"1f615","😕"
"3312",3312,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",111,"1f493","💓"
"3313",3313,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",184,"1f4ab","💫"
"3314",3314,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",137,"1f445","👅"
"3315",3315,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",199,"1f33b","🌻"
"3316",3316,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",182,"1f3b8","🎸"
"3317",3317,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",163,"1f31a","🌚"
"3318",3318,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",159,"1f649","🙉"
"3319",3319,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",69,"1f61a","😚"
"3320",3320,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",1,"1f602","😂"
"3321",3321,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",144,"1f339","🌹"
"3322",3322,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",65,"1f605","😅"
"3323",3323,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",108,"1f628","😨"
"3324",3324,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",180,"25b6","▶"
"3325",3325,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",141,"1f52a","🔪"
"3326",3326,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",25,"1f483","💃"
"3327",3327,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",76,"1f44b","👋"
"3328",3328,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",93,"1f451","👑"
"3329",3329,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",77,"270b","✋"
"3330",3330,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",123,"1f62c","😬"
"3331",3331,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",51,"1f60c","😌"
"3332",3332,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",85,"1f624","😤"
"3333",3333,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",20,"1f64c","🙌"
"3334",3334,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",24,"1f612","😒"
"3335",3335,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",2,"2764","❤"
"3336",3336,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",21,"1f648","🙈"
"3337",3337,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",87,"25ba","►"
"3338",3338,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",43,"1f60e","😎"
"3339",3339,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",155,"1f380","🎀"
"3340",3340,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",102,"1f388","🎈"
"3341",3341,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",189,"1f4a8","💨"
"3342",3342,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",100,"2606","☆"
"3343",3343,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",12,"263a","☺"
"3344",3344,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",81,"1f625","😥"
"3345",3345,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",200,"1f635","😵"
"3346",3346,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",169,"1f378","🍸"
"3347",3347,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",178,"1f4a3","💣"
"3348",3348,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",41,"2600","☀"
"3349",3349,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",32,"262f","☯"
"3350",3350,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",142,"1f334","🌴"
"3351",3351,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",192,"2614","☔"
"3352",3352,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",36,"2728","✨"
"3353",3353,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",153,"2b50","⭐"
"3354",3354,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",4,"1f60d","😍"
"3355",3355,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",72,"1f440","👀"
"3356",3356,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",6,"1f618","😘"
"3357",3357,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",175,"1f3c3","🏃"
"3358",3358,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",54,"1f52b","🔫"
"3359",3359,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",13,"2661","♡"
"3360",3360,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",193,"1f478","👸"
"3361",3361,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",122,"1f61b","😛"
"3362",3362,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","afraid","Win32",105,"1f623","😣"
"3363",3363,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",58,"266b","♫"
"3364",3364,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",158,"1f437","🐷"
"3365",3365,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",83,"1f4a5","💥"
"3366",3366,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",94,"1f639","😹"
"3367",3367,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",47,"1f64a","🙊"
"3368",3368,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",74,"1f413","🐓"
"3369",3369,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",160,"1f33a","🌺"
"3370",3370,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",164,"1f47d","👽"
"3371",3371,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",99,"1f427","🐧"
"3372",3372,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",50,"1f49e","💞"
"3373",3373,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",42,"1f621","😡"
"3374",3374,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",38,"1f497","💗"
"3375",3375,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",67,"1f480","💀"
"3376",3376,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",202,"21bf","↿"
"3377",3377,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",53,"1f4af","💯"
"3378",3378,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",91,"26bd","⚽"
"3379",3379,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",35,"1f499","💙"
"3380",3380,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",114,"2714","✔"
"3381",3381,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",168,"1f446","👆"
"3382",3382,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",125,"1f48e","💎"
"3383",3383,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",118,"1f384","🎄"
"3384",3384,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",198,"2601","☁"
"3385",3385,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",5,"1f62d","😭"
"3386",3386,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",194,"1f1ea","🇪"
"3387",3387,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",130,"2757","❗"
"3388",3388,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",119,"1f4a9","💩"
"3389",3389,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",162,"1f436","🐶"
"3390",3390,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",34,"1f49c","💜"
"3391",3391,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",188,"1f49d","💝"
"3392",3392,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",197,"1f47e","👾"
"3393",3393,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",126,"1f33f","🌿"
"3394",3394,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",8,"1f44c","👌"
"3395",3395,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",140,"1f48f","💏"
"3396",3396,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",146,"279c","➜"
"3397",3397,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",134,"261d","☝"
"3398",3398,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",121,"27a1","➡"
"3399",3399,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",30,"1f389","🎉"
"3400",3400,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",89,"1f51d","🔝"
"3401",3401,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",22,"1f4aa","💪"
"3402",3402,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",78,"1f38a","🎊"
"3403",3403,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",17,"270c","✌"
"3404",3404,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",177,"2502","│"
"3405",3405,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",149,"1f37b","🍻"
"3406",3406,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",52,"1f525","🔥"
"3407",3407,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",127,"1f382","🎂"
"3408",3408,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",28,"1f614","😔"
"3409",3409,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",56,"1f481","💁"
"3410",3410,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",75,"2615","☕"
"3411",3411,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",156,"2501","━"
"3412",3412,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",60,"1f606","😆"
"3413",3413,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",3,"2665","♥"
"3414",3414,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",27,"1f603","😃"
"3415",3415,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",165,"1f3a4","🎤"
"3416",3416,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","surprised","Win32",109,"1f616","😖"
"3417",3417,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",16,"1f64f","🙏"
"3418",3418,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",133,"2716","✖"
"3419",3419,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",19,"1f609","😉"
"3420",3420,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",110,"1f4a4","💤"
"3421",3421,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",71,"a9","©"
"3422",3422,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",63,"fffd","�"
"3423",3423,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",92,"1f611","😑"
"3424",3424,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",113,"1f4a6","💦"
"3425",3425,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",183,"1f379","🍹"
"3426",3426,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",57,"1f49a","💚"
"3427",3427,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","surprised","Win32",29,"1f631","😱"
"3428",3428,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",15,"1f629","😩"
"3429",3429,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",46,"1f60b","😋"
"3430",3430,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",88,"2708","✈"
"3431",3431,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",157,"2637","☷"
"3432",3432,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",98,"1f620","😠"
"3433",3433,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",55,"1f49b","💛"
"3434",3434,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",170,"1f377","🍷"
"3435",3435,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",173,"1f607","😇"
"3436",3436,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",187,"1f337","🌷"
"3437",3437,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",112,"1f44e","👎"
"3438",3438,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",84,"1f494","💔"
"3439",3439,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",11,"1f601","😁"
"3440",3440,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",40,"2588","█"
"3441",3441,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",14,"1f44d","👍"
"3442",3442,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",64,"1f62b","😫"
"3443",3443,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","angry","Win32",106,"1f610","😐"
"3444",3444,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","sad","Win32",44,"1f622","😢"
"3445",3445,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",73,"1f498","💘"
"3446",3446,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",147,"1f47b","👻"
"3447",3447,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",101,"1f340","🍀"
"3448",3448,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",31,"1f61c","😜"
"3449",3449,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",45,"1f48b","💋"
"3450",3450,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",151,"1f31e","🌞"
"3451",3451,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",161,"1f485","💅"
"3452",3452,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",154,"25aa","▪"
"3453",3453,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",145,"1f646","🙆"
"3454",3454,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",179,"1f37a","🍺"
"3455",3455,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",190,"1f3c8","🏈"
"3456",3456,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","afraid","Win32",104,"1f613","😓"
"3457",3457,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",95,"1f449","👉"
"3458",3458,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",90,"1f630","😰"
"3459",3459,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",152,"1f341","🍁"
"3460",3460,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","disgusted","Win32",61,"1f61d","😝"
"3461",3461,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",150,"1f645","🙅"
"3462",3462,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",139,"1f342","🍂"
"3463",3463,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",201,"1f4d2","📒"
"3464",3464,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",107,"270a","✊"
"3465",3465,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",26,"1f496","💖"
"3466",3466,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","na","Win32",48,"1f634","😴"
"3467",3467,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",96,"1f343","🍃"
"3468",3468,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","surprised","Win32",181,"1f632","😲"
"3469",3469,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",148,"1f4b0","💰"
"3470",3470,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",115,"1f637","😷"
"3471",3471,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",171,"ae","®"
"3472",3472,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",103,"1f385","🎅"
"3473",3473,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","neutral","Win32",39,"2605","★"
"3474",3474,"S1vxGkM7im2BY37yxfleg7hN3oXKrjPR","happy","Win32",9,"1f495","💕"
